time	r_pcm	vr_pcm	fi_n	fi_v	snr_so	so_r_pcm	so_vr_pcm	so_fi_n_pcm	so_fi_v_pcm	z_r	z_vr	z_fi_n	z_fi_v
84.8778	650024.9971	1043.701172	8.366115325	39.81295888	22.33939614	-0.390354763	5.149841309	0.043691234	0.021201686	650025.3874	1038.551331	8.322424091	39.79175719
84.9324	649975.0316	1032.714844	8.364330141	39.84515679	24.91025336	8.978159549	-0.686645508	-0.016432542	-0.001638312	649966.0535	1033.401489	8.380762684	39.8467951
84.987	649900.0835	1032.714844	8.369685716	39.87967131	24.91025336	-10.14922384	3.089904785	-0.008119609	0.028750772	649910.2328	1029.624939	8.377805325	39.85092053
85.0416	649850.1181	1021.728516	8.373256139	39.90729544	25.66602457	-2.342128578	-3.776550293	0.00568925	-0.000289114	649852.4603	1025.505066	8.367566889	39.90758455
85.0962	649800.1527	1021.728516	8.375041363	39.94414495	25.82540317	2.342128578	0	-0.003203655	0.039158874	649797.8106	1021.728516	8.378245019	39.90498607
85.1508	649750.1873	1021.728516	8.378611836	39.9694905	21.31634569	10.73475598	4.463195801	0.045016885	0.00938014	649739.4525	1017.26532	8.333594952	39.96011036
85.2054	649675.2392	1010.742188	8.378611836	40.00406777	21.31634569	-10.34440122	-2.059936523	-0.038664808	0.014776933	649685.5836	1012.802124	8.417276644	39.98929084
85.26	649625.2738	1010.742188	8.383967607	40.0363557	20.56057447	-0.585532145	2.746582031	-0.020437112	-0.01355623	649625.8593	1007.995605	8.404404719	40.04991193
85.3146	649575.3084	999.7558594	8.389323452	40.07327492	16.47817482	3.708370249	-3.433227539	0.056533477	0.03835578	649571.6	1003.189087	8.332789974	40.03491914
85.3692	649525.343	999.7558594	8.389323452	40.10097747	12.04119983	14.44312623	3.433227539	-0.158884934	-0.046932828	649510.8998	996.3226318	8.548208385	40.1479103
85.4238	649450.3948	999.7558594	8.398250023	40.13793176	10.10299957	460.2282656	-40.16876221	-0.046232065	-0.005782278	648990.1666	1039.924622	8.444482088	40.14371404
85.4784	649400.4294	988.7695313	8.401820709	40.17490617	12.79697104	-10.14922384	-2.403259277	0.142452335	0.055285011	649410.5787	991.1727905	8.259368374	40.11962116
85.5306	649350.464	988.7695313	8.398250023	40.20265019	18.06179974	-2.732483341	2.403259277	-0.115911641	0.025281405	649353.1965	986.366272	8.514161664	40.17736879
85.5852	649300.4986	988.7695313	8.41431837	40.23271904	20.56057447	-2.927660723	4.463195801	0.042917937	0.072021503	649303.4263	984.3063354	8.371400432	40.16069754
85.6398	649250.5332	977.7832031	8.412532965	40.25122958	20.56057447	-3.90354763	-1.71661377	-0.040957079	0.003116005	649254.4368	979.4998169	8.453490044	40.24811358
85.6944	649200.5678	977.7832031	8.419674633	40.28363522	23.16724984	4.684257156	3.433227539	0.00035903	-0.00051398	649195.8835	974.3499756	8.419315603	40.2841492
85.749	649125.6197	966.796875	8.423245517	40.31374009	23.16724984	-10.14922384	-3.433227539	0.013422211	0.007806075	649135.7689	970.2301025	8.409823306	40.30593401
85.8036	649075.6543	966.796875	8.423245517	40.34385838	22.49877473	-10.14922384	1.029968262	-0.002623683	-0.024799548	649085.8035	965.7669067	8.4258692	40.36865793
85.8582	649025.6889	966.796875	8.426816433	40.38326415	24.91025336	-6.245676208	4.806518555	-0.033224116	-0.037809676	649031.9345	961.9903564	8.460040549	40.42107382
85.9128	648975.7235	955.8105469	8.435743869	40.42733318	26.58117439	-1.756596434	-2.059936523	0.045348297	-0.042628242	648977.4801	957.8704834	8.390395571	40.46996143
85.9674	648925.758	955.8105469	8.43217287	40.47375286	23.16724984	-7.611917879	2.059936523	0.024552152	-0.023225484	648933.37	953.7506104	8.407620718	40.49697834
86.022	648875.7926	955.8105469	8.433958365	40.51323483	18.06179974	1.561419052	5.836486816	-0.021845615	-0.023257608	648874.2312	949.9740601	8.45580398	40.53649244
86.0766	648825.8272	944.8242188	8.437529381	40.54809118	15.29574578	11.90582027	1.029968262	-0.112183241	0.060681806	648813.9214	943.7942505	8.549712622	40.48740937
86.1312	648775.8618	944.8242188	8.448242625	40.57831469	9.275145863	-1.171064289	4.119873047	0.113646983	0.00494706	648777.0329	940.7043457	8.334595642	40.57336763
86.1858	648725.8964	933.8378906	8.450028195	40.61320495	18.70549341	1.951773815	-2.403259277	0.079621906	0.03299111	648723.9446	936.2411499	8.370406289	40.58021384
86.2404	648675.931	933.8378906	8.44467151	40.64345792	26.58117439	8.197450023	1.373291016	0.042006552	-0.010536595	648667.7335	932.4645996	8.402664958	40.65399452
86.295	648625.9656	933.8378906	8.441100429	40.68071118	25.533413	9.563691694	5.836486816	-0.046480624	-0.059750216	648616.4019	928.0014038	8.487581053	40.7404614
86.3496	648551.0175	922.8515625	8.451813773	40.73429925	28.69137808	-15.41901314	-0.686645508	-0.018365783	-0.005332545	648566.4365	923.538208	8.470179555	40.7396318
86.4042	648501.0521	922.8515625	8.457170556	40.77160338	26.58117439	-16.00454528	4.119873047	-0.013118416	-0.009283769	648517.0566	918.7316895	8.470288972	40.78088715
86.4588	648451.0867	911.8652344	8.462527414	40.80659503	27.00496037	-15.02865838	-3.089904785	0.005634014	-0.023739464	648466.1153	914.9551392	8.4568934	40.8303345
86.5134	648401.1212	911.8652344	8.46431305	40.85094429	27.3369456	-9.954046457	2.059936523	-0.020299023	-0.003726357	648411.0753	909.8052979	8.484612073	40.85467065
86.5656	648376.1385	911.8652344	8.471455676	40.88597785	26.58117439	13.85759409	4.806518555	-0.021624674	-0.000578228	648362.2809	907.0587158	8.49308035	40.88655608
86.6202	648326.1731	900.8789063	8.476812733	40.92336743	25.66602457	10.34440122	-2.403259277	0.019387638	0.003212377	648315.8287	903.2821655	8.457425095	40.92015505
86.6748	648276.2077	900.8789063	8.478598435	40.96077817	26.58117439	10.14922384	3.776550293	-0.054158353	0.005364669	648266.0585	897.102356	8.532756788	40.9554135
86.7294	648226.2423	889.8925781	8.489312822	40.99587001	25.66602457	9.173336931	-4.119873047	-0.060565666	-0.029457495	648217.069	894.0124512	8.549878488	41.0253275
86.784	648176.2769	889.8925781	8.500027508	41.03800489	27.00496037	6.636030971	1.029968262	0.007705343	0.014166581	648169.6409	888.8626099	8.492322165	41.02383831
86.8386	648126.3115	889.8925781	8.503599137	41.07079512	24.99754946	5.855321445	5.149841309	-0.022729382	0.060649682	648120.4562	884.7427368	8.526328519	41.01014544
86.8932	648076.3461	878.90625	8.510742494	41.09657035	22.14419939	5.074611919	-1.71661377	-0.033776471	-0.040989929	648071.2715	880.6228638	8.544518965	41.13756028
86.9478	648026.3807	878.90625	8.517885985	41.13876983	12.04119983	0	2.746582031	-0.130300505	-0.02685547	648026.3807	876.159668	8.648186489	41.1656253
87.0024	647976.4153	867.9199219	8.526815535	41.17864984	20.56057447	1.561419052	-4.463195801	0.04106755	0.063508699	647974.8538	872.3831177	8.485747985	41.11514114
87.057	647926.4499	867.9199219	8.526815535	41.2044675	27.00496037	-0.390354763	1.029968262	0.016432542	0.005139803	647926.8402	866.8899536	8.510382993	41.19932769
87.1116	647876.4844	867.9199219	8.52860147	41.23734107	29.60652789	-1.171064289	4.463195801	-0.00533022	-0.01876028	647877.6555	863.4567261	8.53393169	41.25610135
87.1662	647826.519	856.9335938	8.533959326	41.27728122	30.10299957	-5.464966682	-2.746582031	-0.007291078	-0.001831055	647831.984	859.6801758	8.541250403	41.27911228
87.2208	647776.5536	856.9335938	8.539317257	41.31489429	32.23210618	-6.245676208	2.403259277	0.014775479	0.015033923	647782.7993	854.5303345	8.524541778	41.29986037
87.2754	647726.5882	845.9472656	8.542889252	41.34782354	28.35999605	-11.12511075	-5.149841309	0.011350882	-0.014359324	647737.7133	851.0971069	8.53153837	41.36218286
87.33	647676.6228	845.9472656	8.544675263	41.38547737	30.10299957	-13.66241671	-1.373291016	0.001408504	0.002055921	647690.2852	847.3205566	8.543266759	41.38342145
87.3846	647651.6401	845.9472656	8.550033344	41.42315302	26.02059991	8.392627405	3.433227539	0.008561493	0.019723993	647643.2475	842.5140381	8.541471851	41.40342903
87.4392	647601.6747	834.9609375	8.55360544	41.45378059	26.17710666	5.855321445	-3.433227539	-0.008147227	0.030324837	647595.8194	838.394165	8.561752667	41.42345576
87.4938	647551.7093	834.9609375	8.557177569	41.48206503	28.69137808	1.171064289	1.373291016	0.0271206	0.006424753	647550.5382	833.5876465	8.53005697	41.47564028
87.546	647501.7439	834.9609375	8.558963647	41.51507916	25.42133545	-3.318015486	5.493164063	0.025960656	-0.003083882	647505.0619	829.4677734	8.533002991	41.51816304
87.6006	647451.7785	823.9746094	8.558963647	41.55047014	29.27514586	-10.92993336	-1.373291016	-0.004584541	0.011371813	647462.7084	825.3479004	8.563548188	41.53909833
87.6552	647426.7958	823.9746094	8.564321929	41.58351921	30.10299957	9.368514313	3.433227539	-0.022508441	0.006745991	647417.4272	820.5413818	8.58683037	41.57677321
87.7098	647376.8303	812.9882813	8.571466423	41.6189477	31.44193536	6.050498827	-4.119873047	0.012814621	-0.001991674	647370.7798	817.1081543	8.558651802	41.62093938
87.7644	647326.8649	812.9882813	8.573252567	41.65439567	30.93085327	0.390354763	1.029968262	0.001159944	-0.009861996	647326.4746	811.958313	8.572092623	41.66425767
87.819	647276.8995	812.9882813	8.576824881	41.69222836	28.51937465	-4.684257156	5.149841309	-0.008368169	-0.008480674	647281.5838	807.8384399	8.58519305	41.70070903
87.8736	647226.9341	802.0019531	8.582183415	41.72771672	27.60422483	-7.416740497	-2.746582031	0.019194314	0.025699014	647234.3509	804.7485352	8.562989101	41.7020177
87.9282	647201.9514	802.0019531	8.58396961	41.75848916	25.82540317	8.002272642	3.089904785	0.01924955	-0.000353361	647193.9491	798.9120483	8.56472006	41.75884252
87.9834	647151.986	791.015625	8.585755813	41.79401417	23.25454595	-0.975886908	-4.463195801	0.010273791	0.002698396	647152.9619	795.4788208	8.575482022	41.79131577
88.038	647102.0206	791.015625	8.589328245	41.82718862	24.91025336	-5.855321445	0	-0.011406118	-0.007870323	647107.8759	791.015625	8.600734362	41.83505894
88.0926	647052.0552	791.015625	8.594686955	41.86512334	24.83817087	-7.416740497	4.463195801	-0.01610113	-0.011789422	647059.4719	786.5524292	8.610788085	41.87691276
88.1472	647027.0725	780.0292969	8.600045742	41.90308058	29.60652789	8.978159549	-2.746582031	0.006324457	0.00886616	647018.0943	782.7758789	8.593721284	41.89421442
88.2018	646977.1071	780.0292969	8.601832021	41.93631169	30.85877078	3.318015486	2.059936523	-0.016487778	-0.011436061	646973.7891	777.9693604	8.618319798	41.94774775
88.2564	646927.1417	769.0429688	8.607190908	41.97431131	32.6017743	-4.098725012	-4.806518555	0.014002183	-0.011050576	646931.2404	773.8494873	8.593188725	41.98536189
88.311	646877.1762	769.0429688	8.608977221	42.01233362	35.26855987	-11.51546551	-1.029968262	0.011627059	-0.004593699	646888.6917	770.072937	8.597350162	42.01692732
88.3656	646852.1935	769.0429688	8.612549871	42.05037867	33.29701642	5.855321445	4.463195801	-0.002955096	0.006103516	646846.3382	764.5797729	8.615504967	42.04427515
88.4202	646802.2281	758.0566406	8.616122556	42.08368679	29.11863911	-1.756596434	-3.089904785	0.00980429	0.01133969	646803.9847	761.1465454	8.606318266	42.0723471
88.4748	646752.2627	758.0566406	8.617908911	42.1170124	28.07384675	-9.758869076	1.71661377	0.009610966	-0.004240337	646762.0216	756.3400269	8.608297945	42.12125274
88.5294	646727.28	747.0703125	8.621481646	42.15512029	24.08239965	2.732483341	-5.836486816	0.026540628	-0.033665709	646724.5475	752.9067993	8.594941018	42.188786
88.5816	646677.3146	747.0703125	8.621481646	42.19325114	19.64542466	-1.171064289	2.746582031	0.062885556	-0.037231448	646678.4857	744.3237305	8.55859609	42.23048259
88.6362	646652.3319	747.0703125	8.621481646	42.23379039	18.06179974	17.76114172	2.403259277	0.151676683	-0.020848325	646634.5708	744.6670532	8.469804962	42.25463872
88.6908	646602.3665	736.0839844	8.614336209	42.2743557	24.91025336	2.732483341	-4.119873047	-0.002596065	0.007549085	646599.634	740.2038574	8.616932275	42.26680661
88.7454	646552.4011	736.0839844	8.616122556	42.31017031	28.69137808	-7.026385734	1.71661377	-0.003396979	0.003694233	646559.4275	734.3673706	8.619519535	42.30647608
88.8	646527.4184	736.0839844	8.619695274	42.34600531	26.02059991	8.002272642	5.493164063	-0.026402539	0.007645456	646519.4161	730.5908203	8.646097813	42.33835986
88.8546	646477.453	725.0976563	8.626840811	42.37946975	30.10299957	-1.756596434	-1.373291016	0.000331413	0.022775751	646479.2096	726.4709473	8.626509399	42.356694
88.9092	646427.4876	725.0976563	8.628627217	42.41055985	29.18784976	-10.5395786	3.433227539	-0.003811245	0.002602025	646438.0271	721.6644287	8.632438462	42.40795783
88.9638	646402.5049	714.1113281	8.632200053	42.44405874	27.00496037	3.318015486	-3.776550293	0.015355451	0.006039268	646399.1868	717.8878784	8.616844602	42.43801948
89.0184	646352.5394	714.1113281	8.633986484	42.4799703	26.3612667	-7.221563116	1.373291016	-0.026816805	-0.014134457	646359.761	712.7380371	8.660803289	42.49410476
89.073	646327.5567	714.1113281	8.639345828	42.520695	18.81757096	3.90354763	5.493164063	0.047005361	0.026180871	646323.6532	708.6181641	8.592340467	42.49451413
89.1276	646277.5913	703.125	8.639345828	42.55185533	16.12359948	2.342128578	-2.746582031	0.025132124	-0.104659289	646275.2492	705.871582	8.614213704	42.65651462
89.1822	646252.6086	703.125	8.641132292	42.59982471	7.82413252	236.359809	-163.0783081	-0.129085322	0.073563445	646016.2488	866.2033081	8.770217614	42.52626126
89.2368	646202.6432	703.125	8.644705247	42.63342526	11.01814938	2.53730596	5.836486816	0.268086164	-0.221847285	646200.1059	697.2885132	8.376619083	42.85527254
89.2914	646152.6778	703.125	8.641132292	42.67905504	15.29574578	-8.197450023	9.269714355	0.033942177	0.108706891	646160.8753	693.8552856	8.607190115	42.57034815
89.346	646127.6951	692.1386719	8.641132292	42.7054876	20.56057447	-3.90354763	5.836486816	0.008009138	0.062512862	646131.5987	686.3021851	8.633123154	42.64297474
89.4006	646077.7297	692.1386719	8.642918765	42.72712262	22.33939614	-10.5395786	8.583068848	-0.002098947	-0.002023797	646088.2693	683.555603	8.645017712	42.72914641
89.4552	646052.747	681.1523438	8.644705247	42.76319776	26.3612667	1.756596434	3.089904785	-0.033141263	-0.031160055	646050.9904	678.062439	8.67784651	42.79435781
89.5098	646002.7816	681.1523438	8.653637782	42.80892311	27.92011018	-9.368514313	6.17980957	-0.083046506	0.016061883	646012.1501	674.9725342	8.736684289	42.79286123
89.562	645977.7989	670.1660156	8.66971688	42.84022837	30.10299957	-0.390354763	-0.686645508	-0.034439296	-0.009155273	645978.1892	670.8526611	8.704156176	42.84938364
89.6166	645927.8335	670.1660156	8.676863366	42.8787797	28.35999605	-14.44312623	4.119873047	-0.01234512	0.001606188	645942.2766	666.0461426	8.689208486	42.87717351
89.6712	645902.8508	670.1660156	8.682223321	42.91253188	31.44193536	-2.927660723	7.89642334	0.028805281	0.008544922	645905.7784	662.2695923	8.65341804	42.90398696
89.7258	645852.8854	659.1796875	8.682223321	42.94630256	29.27514586	-17.56596434	2.059936523	-0.042199877	-0.003212377	645870.4513	657.119751	8.724423197	42.94951494
89.7804	645827.9026	659.1796875	8.691156748	42.98492033	26.77637113	-6.636030971	6.17980957	-8.29E-05	0.00170256	645834.5387	652.9998779	8.691239601	42.98321777
89.835	645802.9199	648.1933594	8.696516906	43.02114652	27.00496037	2.732483341	-0.686645508	-0.013532682	0.041375415	645800.1875	648.8800049	8.710049588	42.97977111
89.8896	645752.9545	648.1933594	8.701877141	43.04772599	21.31634569	-8.782982168	4.119873047	-0.023696003	-0.051333786	645761.7375	644.0734863	8.725573144	43.09905978
89.9442	645727.9718	648.1933594	8.707237453	43.09124453	16.12359948	-13.66241671	8.239746094	-0.149881525	-0.034661546	645741.6342	639.9536133	8.857118978	43.12590607
89.9988	645678.0064	637.2070313	8.719745146	43.12753361	13.62482475	-18.15149648	0	0.164822767	0.004015471	645696.1579	637.2070313	8.554922379	43.12351814
90.0534	645653.0237	637.2070313	8.717958307	43.16384424	20.98436045	-6.44085359	6.523132324	0.007898667	0.009765625	645659.4646	630.6838989	8.71005964	43.15407861
90.108	645628.041	626.2207031	8.721531994	43.20017645	27.27641651	5.660144064	-0.686645508	-0.006766341	-0.011693051	645622.3809	626.9073486	8.728298334	43.2118695
90.1626	645578.0756	626.2207031	8.725105714	43.23895468	26.77637113	-7.416740497	3.776550293	0.033997413	0.029200505	645585.4923	622.4441528	8.691108302	43.20975418
90.2172	645553.0929	626.2207031	8.725105714	43.26805456	29.60652789	0.780709526	7.209777832	0.021983704	-0.000224866	645552.3122	619.0109253	8.70312201	43.26827942
90.2718	645528.1102	615.234375	8.725105714	43.30444898	28.82961797	7.80709526	1.029968262	0.026043509	-6.42E-05	645520.3031	614.2044067	8.699062205	43.30451322
90.3264	645478.1448	615.234375	8.725105714	43.3408652	25.533413	-8.392627405	5.493164063	0.032478438	-0.001349198	645486.5374	609.7412109	8.692627276	43.3422144
90.381	645453.1621	604.2480469	8.725105714	43.37487339	27.60422483	3.708370249	-1.373291016	-0.008091991	0.02396433	645449.4537	605.6213379	8.733197705	43.35090906
90.4356	645428.1794	604.2480469	8.728679469	43.40646951	22.33939614	9.954046457	3.089904785	-0.056340153	0.00963713	645418.2253	601.1581421	8.785019622	43.39683238
90.4902	645378.214	593.2617188	8.737614006	43.44051454	15.29574578	-9.368514313	-3.089904785	-0.006573017	0.006874486	645387.5825	596.3516235	8.744187023	43.43364005
90.5448	645353.2313	593.2617188	8.742974831	43.47457874	10.10299957	-401.4798738	-110.206604	0.10613495	-0.004111842	645754.7111	703.4683228	8.63683988	43.47869058
90.597	645328.2485	593.2617188	8.742974831	43.50866215	18.06179974	0.975886908	5.493164063	0.043111261	-0.054546164	645327.2727	587.7685547	8.699863569	43.56320832
90.6516	645278.2831	593.2617188	8.742974831	43.55494902	23.0593492	-9.368514313	8.239746094	-0.017288692	0.049374235	645287.6517	585.0219727	8.760263522	43.50557479
90.7062	645253.3004	582.2753906	8.750122717	43.57688679	23.32662844	-4.489079775	2.746582031	0.018890519	-0.018599661	645257.7895	579.5288086	8.731232198	43.59548646
90.7608	645228.3177	582.2753906	8.750122717	43.61590703	23.25454595	2.146951197	6.866455078	0.002678919	0.034051194	645226.1708	575.4089355	8.747443798	43.58185583
90.8154	645178.3523	571.2890625	8.753696712	43.64274813	23.32662844	-13.46723932	0.343322754	0.00157421	0.023771588	645191.8196	570.9457397	8.752122502	43.61897654
90.87	645153.3696	571.2890625	8.757270741	43.67204301	22.33939614	-6.050498827	5.149841309	0.005578779	0.015869141	645159.4201	566.1392212	8.751691962	43.65617387
90.9246	645128.3869	571.2890625	8.759057768	43.70379529	24.91025336	-0.780709526	8.926391602	0.028225309	-0.023514598	645129.1676	562.3626709	8.730832459	43.72730988
90.9792	645103.4042	560.3027344	8.759057768	43.74534288	22.33939614	6.245676208	1.71661377	-0.009417642	-0.019691869	645097.1585	558.5861206	8.76847541	43.76503475
91.0338	645078.4215	560.3027344	8.762631849	43.78447286	21.31634569	15.22383576	7.209777832	0.025794949	-0.01381322	645063.1977	553.0929565	8.736836899	43.79828608
91.0884	645028.4561	549.3164063	8.762631849	43.82362847	25.66602457	-8.197450023	-1.029968262	-0.012179414	0.022197523	645036.6535	550.3463745	8.774811262	43.80143095
91.143	645003.4734	549.3164063	8.767993034	43.85056286	24.99754946	-5.855321445	5.493164063	-0.017923899	-0.001060084	645009.3287	543.8232422	8.785916933	43.85162294
91.1976	644978.4907	549.3164063	8.773354296	43.88486059	27.27641651	0.390354763	8.583068848	-0.044492148	0.018888775	644978.1003	540.7333374	8.817846444	43.86597181
91.2504	644953.508	538.3300781	8.780502767	43.91427437	27.92011018	1.756596434	2.746582031	-0.014002183	0.003854852	644951.7514	535.5834961	8.79450495	43.91041951
91.305	644928.5253	538.3300781	8.78586421	43.94860883	24.91025336	8.587804786	6.17980957	-0.020326641	-0.033055358	644919.9375	532.1502686	8.806190851	43.98166418
91.3596	644878.5599	527.34375	8.791225731	43.9927823	23.25454595	-13.46723932	-1.029968262	-0.05529068	0.006585372	644892.0271	528.3737183	8.846516411	43.98619693
91.4142	644853.5772	527.34375	8.801949006	44.02716219	22.14419939	-9.173336931	3.433227539	0.023088413	0.016415245	644862.7505	523.9105225	8.778860593	44.01074694
91.4688	644828.5945	516.3574219	8.803736249	44.05910423	16.12359948	-6.245676208	-2.059936523	0.095612583	-0.040475949	644834.8401	518.4173584	8.708123665	44.09958018
91.5234	644803.6117	516.3574219	8.801949006	44.09598187	20.56057447	-2.53730596	3.089904785	0.026623481	-0.038709142	644806.1491	513.2675171	8.775325525	44.13469101
91.5756	644778.629	516.3574219	8.803736249	44.13534338	22.14419939	-4.098725012	6.866455078	0.010467115	-0.045069649	644782.7278	509.4909668	8.793269133	44.18041302
91.6302	644753.6463	505.3710938	8.8055235	44.18211927	27.00496037	3.122838104	-2.059936523	-0.040183783	0.012174908	644750.5235	507.4310303	8.845707282	44.16994437
91.6848	644728.6636	505.3710938	8.814459886	44.21660948	27.60422483	7.026385734	3.433227539	0.009997614	-0.028172544	644721.6372	501.9378662	8.804462272	44.24478203
91.7394	644703.6809	494.3847656	8.816247189	44.26098375	26.58117439	10.92993336	-3.089904785	-0.02808722	0.024478311	644692.751	497.4746704	8.844334409	44.23650544
91.794	644653.7155	494.3847656	8.825183834	44.29058521	28.82961797	-13.27206194	2.059936523	2.76E-05	-0.012592517	644666.9876	492.3248291	8.825156216	44.30317772
91.8486	644628.7328	494.3847656	8.828758553	44.33007704	27.86352438	-9.563691694	5.836486816	0.022066557	0.001381322	644638.2965	488.5482788	8.806691996	44.32869572
91.9032	644603.7501	483.3984375	8.828758553	44.36465422	30.10299957	-9.368514313	-1.71661377	0.031097552	-0.003212377	644613.1186	485.1150513	8.797661001	44.3678666
91.9578	644578.7674	483.3984375	8.828758553	44.40419601	30.52678555	-7.026385734	3.776550293	0.020685671	0.016607987	644585.7938	479.6218872	8.808072882	44.38758802
92.0124	644553.7847	472.4121094	8.828758553	44.4363434	29.27514586	-6.245676208	-3.433227539	0.014665008	-0.017925062	644560.0304	475.8453369	8.814093545	44.45426847
92.067	644528.802	472.4121094	8.830545925	44.47840901	30.10299957	-5.074611919	1.029968262	-0.004501688	0.0182463	644533.8766	471.3821411	8.835047613	44.46016271
92.1216	644503.8193	472.4121094	8.834120696	44.51059729	28.16479931	-4.489079775	5.149841309	0.000635208	-0.000899465	644508.3084	467.2622681	8.833485488	44.51149676
92.1762	644478.8366	461.4257813	8.837695501	44.54775973	26.77637113	-4.098725012	-2.059936523	-0.007677726	0.004529451	644482.9353	463.4857178	8.845373227	44.54323028
92.2308	644453.8539	461.4257813	8.841270341	44.57998638	25.66602457	-4.293902393	3.433227539	0.017841046	0.047703799	644458.1478	457.9925537	8.823429295	44.53228258
92.2854	644428.8712	450.4394531	8.843057774	44.60726903	24.08239965	0.195177382	-3.776550293	-0.014692626	-0.028750772	644428.676	454.2160034	8.8577504	44.63601981
92.34	644403.8885	450.4394531	8.848420125	44.64945837	23.16724984	-1.561419052	1.71661377	0.019360021	0.034372432	644405.4499	448.7228394	8.829060105	44.61508594
92.3946	644378.9058	450.4394531	8.850207593	44.67925756	19.64542466	0.390354763	4.806518555	-0.003314126	0.041568157	644378.5154	445.6329346	8.853521719	44.6376894
92.4492	644353.9231	439.453125	8.85199507	44.70907208	20.56057447	-0.195177382	-2.403259277	0.005054042	-0.001349198	644354.1182	441.8563843	8.846941027	44.71042128
92.5038	644328.9404	439.453125	8.855570049	44.74387512	22.14419939	-2.342128578	2.403259277	0.067138687	-0.018663909	644331.2825	437.0498657	8.788431361	44.76253903
92.5584	644303.9577	428.4667969	8.85199507	44.78367569	22.14419939	-8.392627405	-4.463195801	0.024275975	-0.018117805	644312.3503	432.9299927	8.827719095	44.80179349
92.6106	644278.9749	428.4667969	8.85199507	44.82350372	23.25454595	-7.026385734	-0.343322754	-0.006876812	-0.043913193	644286.0013	428.8101196	8.858871881	44.86741691
92.6652	644253.9922	428.4667969	8.855570049	44.86585117	21.31634569	-8.002272642	4.806518555	0.007070136	-0.028204668	644261.9945	423.6602783	8.848499913	44.89405584
92.7198	644229.0095	417.4804688	8.857357551	44.9082298	21.58362492	-9.173336931	-2.403259277	-0.011682295	-0.018406918	644238.1829	419.883728	8.869039846	44.92663672
92.7744	644204.0268	417.4804688	8.860932582	44.9506397	21.58362492	-14.05277147	3.089904785	0.035046886	-0.000224866	644218.0796	414.390564	8.825885696	44.95086456
92.829	644204.0268	406.4941406	8.859145062	44.98808624	21.31634569	9.563691694	-4.463195801	-0.080947558	-0.011403937	644194.4631	410.9573364	8.94009262	44.99949017
92.8836	644179.0441	406.4941406	8.871657884	45.02805619	23.16724984	10.73475598	-0.686645508	0.022729382	-0.064857898	644168.3094	407.1807861	8.848928502	45.09291409
92.9382	644154.0614	406.4941406	8.871657884	45.07805792	18.81757096	5.855321445	5.149841309	-0.032726997	-0.014295076	644148.2061	401.3442993	8.904384881	45.092353
92.9928	644129.0787	395.5078125	8.877020652	45.12059382	19.40073553	4.293902393	-2.746582031	0.099313363	0.069997705	644124.7848	398.2543945	8.777707289	45.05059612
93.0474	644104.096	395.5078125	8.869870312	45.14813396	18.81757096	2.342128578	3.776550293	-0.000165706	-0.031513416	644101.7539	391.7312622	8.870036018	45.17964737
93.102	644079.1133	384.5214844	8.873445465	45.19072218	18.97694955	1.366241671	-4.806518555	0.02687204	0.040700816	644077.7471	389.3280029	8.846573424	45.15002136
93.1566	644054.1306	384.5214844	8.873445465	45.22331115	19.64542466	-6.050498827	-1.71661377	-0.121904698	0.068873372	644060.1811	386.2380981	8.995350163	45.15443778
93.2112	644029.1479	384.5214844	8.887746424	45.24839231	18.06179974	-6.050498827	4.119873047	0.075147832	0.004722194	644035.1984	380.4016113	8.812598593	45.24367012
93.2658	644029.1479	373.5351563	8.884171132	45.28352455	16.12359948	20.88397982	-2.746582031	0.031981319	0.027305203	644008.2639	376.2817383	8.852189813	45.25621935
93.3204	644004.1652	373.5351563	8.884171132	45.31867856	8.519374645	17.56596434	2.403259277	-0.052556524	0.129908623	643986.5992	371.131897	8.936727656	45.18876994
93.375	643979.1825	362.5488281	8.887746424	45.34882794	8.519374645	182.6860291	-4.119873047	-0.037035362	0.136108526	643796.4965	366.6687012	8.924781786	45.21271941
93.4296	643954.1998	362.5488281	8.891321751	45.3815079	12.04119983	-3.708370249	-2.059936523	0.022066557	0.073499198	643957.9082	364.6087646	8.869255194	45.3080087
93.4842	643929.2171	362.5488281	8.893109428	45.41169079	17.03874929	-6.44085359	4.119873047	0.050374724	0.020334345	643935.6579	358.4289551	8.842734704	45.39135645
93.5388	643929.2171	351.5625	8.891321751	45.44440713	18.06179974	5.269789301	-1.71661377	0.009279553	0.080020328	643923.9473	353.2791138	8.882042198	45.36438681
93.591	643904.2344	351.5625	8.891321751	45.45951339	19.86533235	4.098725012	1.029968262	-0.031787995	0.034918536	643900.1356	350.5325317	8.923109746	45.42459485
93.6456	643879.2517	340.5761719	8.89847251	45.48469947	20.15650675	1.756596434	-4.806518555	-0.08348839	0.046836457	643877.4951	345.3826904	8.981960901	45.43786301
93.7002	643854.269	340.5761719	8.912774447	45.50737658	23.16724984	-8.782982168	-1.373291016	-0.014388831	-0.054449792	643863.0519	341.9494629	8.927163279	45.56182637
93.7548	643854.269	340.5761719	8.918137818	45.55780289	21.31634569	12.6865298	4.806518555	0.040570431	0.003694233	643841.5824	335.7696533	8.877567387	45.55410866
93.8094	643829.2863	329.5898438	8.914562229	45.58808041	19.86533235	1.171064289	-2.059936523	0.064901651	-0.024671053	643828.1152	331.6497803	8.849660578	45.61275147
